"snapshot-date","sku","fnsku","asin","product-name","condition","available","fc-transfer","pending-removal-quantity","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-366-to-455-days","inv-age-456-plus-days","currency","units-shipped-t7","units-shipped-t30","units-shipped-t60","units-shipped-t90","alert","your-price","sales-price","lowest-price-new-plus-shipping","lowest-price-used","recommended-action","DEPRECATED healthy-inventory-level","recommended-sales-price","recommended-sale-duration-days","recommended-removal-quantity","estimated-cost-savings-of-recommended-actions","sell-through","item-volume","volume-unit-measurement","storage-type","storage-volume","marketplace","product-group","sales-rank","days-of-supply","estimated-excess-quantity","weeks-of-cover-t30","weeks-of-cover-t90","featuredoffer-price","sales-shipped-last-7-days","sales-shipped-last-30-days","sales-shipped-last-60-days","sales-shipped-last-90-days","inv-age-0-to-30-days","inv-age-31-to-60-days","inv-age-61-to-90-days","inv-age-181-to-330-days","inv-age-331-to-365-days","estimated-storage-cost-next-month","inbound-quantity","inbound-working","inbound-shipped","inbound-received","no-sale-last-6-months","Total Reserved Quantity","unfulfillable-quantity","quantity-to-be-charged-ais-181-210-days","estimated-ais-181-210-days","quantity-to-be-charged-ais-211-240-days","estimated-ais-211-240-days","quantity-to-be-charged-ais-241-270-days","estimated-ais-241-270-days","quantity-to-be-charged-ais-271-300-days","estimated-ais-271-300-days","quantity-to-be-charged-ais-301-330-days","estimated-ais-301-330-days","quantity-to-be-charged-ais-331-365-days","estimated-ais-331-365-days","quantity-to-be-charged-ais-366-455-days","estimated-ais-366-455-days","quantity-to-be-charged-ais-456-plus-days","estimated-ais-456-plus-days","historical-days-of-supply","fba-minimum-inventory-level","fba-inventory-level-health-status","Recommended ship-in quantity","Recommended ship-in date","Last updated date for Historical Days of Supply","Exempted from Low-Inventory-Level fee?","Low-Inventory-Level fee applied in current week?","Short term historical days of supply","Long term historical days of supply","Inventory age snapshot date","Inventory Supply at FBA","Reserved FC Processing","Reserved Customer Order","Reserved Staging","Total Days of Supply (including units from open shipments)","supplier","is-seasonal-in-next-3-months","season-name","season-start-date","season-end-date"
"2026-07-28","SATIN-4PCS-KING-RED","X004C9USB7","B0DBQVGKTV","DECOLURE Satin Bed Sheets - 4 Piece Luxury Silky King Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Red)","New","497","6","0","220","283","0","0","0","0","USD","28","150","300","462","","33.95","0.0","32.25","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","0.69","0.261378","cubic feet","Standard","129.904866","US","gl_home","4372","83","0","13","13","32.25","911.5","4980.04","9956.69","15480.68","6","85","129","0","0","80.79","0","0","0","0","","7","1","","","","","","","","","","","","","","","","","132.1","198","Healthy","","","2026-07-27","No","No","101.9","132.1","2026-07-25","503","5","2","0","84","unassigned","N","","",""
"2026-07-28","BAMBOO-KING-WHITE","X002O4Z4HP","B08KQHRDDG","DECOLURE 100% Viscose Derived from Bamboo Sheets King Size - Luxury 4 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (White)","New","148","717","0","901","0","0","0","0","0","USD","100","323","677","1134","","84.99","0.0","79.98","0.0","CreateShippingPlan","","0.0","0","0","0.0","2.52","0.330018","cubic feet","Standard","48.842664","US","gl_home","9485","101","0","1","1","84.99","7717.57","25399.66","53477.96","88302.53","901","0","0","0","0","172.78","0","0","0","0","","22","2","","","","","","","","","","","","","","","","","35.9","282","Healthy","","","2026-07-27","No","No","35.9","25.5","2026-07-25","865","17","5","0","104","unassigned","N","","",""
"2026-07-28","SL-COOLING-FITTED-FULL-WHITE","X004OD9SFD","B0F7M5XJFG","SLEEPHORIA Cooling Fitted Sheet Full Size - 1 PC BreezeWeave Cooling Sheets for Hot Sleepers & Cool Rest w/ 16 in Deep Pocket - Corner Straps, Cloud Soft, Ultra Durable - 52 x 72 in (White)","","0","0","0","3","0","0","0","0","0","USD","0","52","108","134","","0.0","0.0","0.0","0.0","CreateShippingPlan","","","0","0","","1.83","0.137143","cubic feet","Standard","0.0","US","gl_home","26032","0","0","0","0","29.99","0.0","1455.48","3021.52","3754.26","2","1","0","0","0","","0","0","0","0","","2","0","","","","","","","","","","","","","","","","","48.9","46","Out of stock","92","2026-07-28","2026-07-27","Yes","No","9.1","48.9","2026-07-25","0","0","2","0","3","unassigned","N","","",""
"2026-07-28","BAMBOO-FULL-CHARCOAL","X003TO84H1","B0BZQ19QT6","DECOLURE 100% Viscose Derived from Bamboo Sheets Full Size - Luxury 4 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Charcoal)","New","37","0","0","41","0","0","0","0","0","USD","1","8","25","39","","69.99","0.0","69.98","0.0","CreateShippingPlan","","0.0","0","0","0.0","0.85","0.25039","cubic feet","Standard","9.26443","US","gl_home","9485","104","0","18","12","69.99","69.98","538.76","1711.55","2703.54","1","24","16","0","0","6.43","0","0","0","0","","7","0","","","","","","","","","","","","","","","","","189.4","34","Healthy","24","2026-08-04","2026-07-27","Yes","No","189.4","98.5","2026-07-25","37","7","0","0","119","unassigned","N","","",""
"2026-07-28","BM-CREAM-QUEEN-4PCS","X004CNM4RJ","B0DCK54DQP","DECOLURE Cooling Sheets Queen Set 4pcs - Luxurious & Ultra-Soft Cooling Bed Sheets Queen Size for Hot Sleepers - Comfortable Bamboo Viscose Microfiber Queen Bed Sheets Set Cooling (Cream-01)","New","144","0","0","23","13","90","18","0","0","USD","","","","","Low traffic","37.95","0.0","37.95","0.0","Create removal order","","0.0","0","0","7769.15","0.0","0.226982","cubic feet","Standard","32.685408","US","gl_home","","","144","","","37.95","","","","","11","8","4","108","0","91.7","0","0","0","0","108","0","0","8","0.91","8","1.81","48","16.32","52","64.33","0","0.0","0","0.0","0","0.0","0","0.0","","","Excess","","","","","","","","2026-07-25","144","0","0","0","","unassigned","N","","",""
"2026-07-28","SILK-PILLOWCASE-QUEEN-SILVER GREY-1PCS","X004C9TDLX","B0DBRB2B8J","DECOLURE 100% Pure Mulberry Silk Pillow Case Queen Size – Highest Grade 30 Momme 6A+, Luxuriously Soft & Cooling Silk Pillowcase for Hair & Skin, Hypoallergenic, Breathable, Hidden Zipper (Silver)","New","142","2","0","3","7","135","0","0","0","USD","4","11","20","37","","49.95","0.0","49.95","0.0","NoExcessInventory","","0.0","0","0","0.0","0.24","0.038316","cubic feet","Standard","5.440872","US","gl_home","217093","366","0","51","49","49.95","177.8","516.45","952.5","1747.2","0","0","3","135","0","9.89","0","0","0","0","","0","0","4","0.08","90","3.46","45","2.58","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","378.3","18","Healthy","","","2026-07-27","Yes","No","378.3","370.3","2026-07-25","144","0","0","0","366","unassigned","N","","",""
"2026-07-28","BM-FULL-WHITE","X003VHUJGZ","B0C9LSHCH5","DECOLURE Cooling Sheets Full Set 4pcs - Luxurious & Ultra-Soft Full Size Cooling Sheets for Hot Sleepers - Comfortable Bamboo Viscose Microfiber Full Cooling Bed Sheets w/Deep Pockets (White)","New","42","0","0","0","0","0","0","42","0","USD","1","2","10","14","","35.95","0.0","32.36","0.0","NoRestockExcessActionRequired","","0.0","0","0","2799.59","0.29","0.216043","cubic feet","Standard","9.073806","US","gl_home","71718","366","42","84","39","32.36","32.36","68.31","350.51","495.45","0","0","0","0","0","68.9","0","0","0","0","","0","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","42","62.59","0","0.0","654.5","6","Excess","","","2026-07-27","Yes","No","654.5","295.1","2026-07-25","42","0","0","0","366","unassigned","N","","",""
"2026-07-28","SATIN-FITTED-KING-GREY","X004CBTTLZ","B0DBVY6P25","DECOLURE Satin Fitted Sheet King Size (1 PC) – Luxuriously Smooth & Softer Than Silk Bed Sheets w/ 15 Inch Deep Pocket Hypoallergenic Wrinkle Free, Secure Snug Fit, Elastic Corner Straps (Grey)","New","111","22","0","111","2","29","0","0","0","USD","23","142","265","354","","18.95","0.0","18.94","0.0","CreateShippingPlan","","0.0","0","0","0.0","1.34","0.169749","cubic feet","Standard","18.842139","US","gl_home","9976","36","0","3","4","18.94","435.62","2667.83","4981.08","6747.63","106","4","1","29","0","77.25","0","0","0","0","","3","0","1","0.08","3","0.51","26","6.61","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","63.9","148","Low stock","261","2026-08-04","2026-07-27","No","No","25.9","63.9","2026-07-25","133","1","2","0","37","unassigned","N","","",""
"2026-07-28","BAMBOO-QUEEN-CHARCOAL-6PCS","X00438NSA5","B0CQ33C286","DECOLURE 100% Viscose Derived from Bamboo Sheets Queen Size - Luxury 6 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Charcoal)","New","92","134","0","246","0","0","0","0","0","USD","21","67","104","116","","84.99","0.0","84.99","0.0","CreateShippingPlan","","","0","0","","1.04","0.271464","cubic feet","Standard","24.974688","US","gl_home","9357","149","0","5","11","84.99","1725.16","5380.07","8223.45","9147.08","162","84","0","0","0","","7","6","0","1","","5","1","","","","","","","","","","","","","","","","","59.6","77","Healthy","","","2026-07-27","Yes","No","59.6","56.9","2026-07-25","233","3","2","0","161","unassigned","N","","",""
"2026-07-28","SATIN-3PC-TWIN-SAGE GREEN","X0042WV2HD","B0CQRYL8Z4","DECOLURE Satin Bed Sheets - 3 Piece Luxury Silky Twin Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Sage Green)","New","101","0","0","1","90","12","0","0","0","USD","7","11","19","24","","25.95","0.0","25.95","0.0","Edit listing","","0.0","0","0","1878.56","0.2","0.185172","cubic feet","Standard","18.702372","US","gl_home","4372","366","94","36","54","25.95","183.64","292.64","516.24","663.79","1","0","0","12","0","20.97","0","0","0","0","","1","0","78","7.21","6","1.12","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","497.8","22","Excess","","","2026-07-27","Yes","No","362.9","497.8","2026-07-25","101","1","0","0","366","unassigned","N","","",""
"2026-07-28","SATIN-FITTED-KING-BLACK","X004CC2VYL","B0DBW13VVR","DECOLURE Satin Fitted Sheet King Size (1 PC) – Luxuriously Smooth & Softer Than Silk Bed Sheets w/ 15 Inch Deep Pocket Hypoallergenic Wrinkle Free, Secure Snug Fit, Elastic Corner Straps (Black)","New","119","82","0","214","0","0","0","0","0","USD","31","68","153","330","","19.95","0.0","19.94","18.75","CreateShippingPlan","","0.0","0","0","0.0","2.43","0.182531","cubic feet","Standard","21.721189","US","gl_home","9976","55","0","7","4","19.94","618.18","1353.24","3048.99","6700.14","214","0","0","0","0","16.77","0","0","0","0","","26","0","","","","","","","","","","","","","","","","","43.6","211","Low stock","237","2026-08-04","2026-07-27","No","No","43.6","26.3","2026-07-25","201","24","2","0","63","unassigned","N","","",""
"2026-07-28","SS-SATIN-GREY-TWIN-3PCS","X004D7HE5V","B0DDRDYFFX","SLEEP SANCTUARY Satin Sheets Twin Size – 3 Piece Luxury Silky Bed Set, Softer Than Silk, 15"" Deep Pocket, Cooling & Wrinkle-Free, Moisture-Wicking & Breathable for Hair & Skin (Grey)","New","44","1","0","1","24","7","14","0","0","USD","3","7","9","17","","37.95","0.0","23.96","0.0","NoRestockExcessActionRequired","","28.75","31","0","1777.75","0.34","0.224311","cubic feet","Standard","9.869684","US","gl_home","8682","282","43","25","33","37.95","74.88","188.7","228.84","468.44","1","0","0","21","0","27.55","0","0","0","0","","0","0","24","2.68","7","1.57","0","0.0","0","0.0","14","17.89","0","0.0","0","0.0","0","0.0","281.1","14","Excess","","","2026-07-27","Yes","No","187.9","281.1","2026-07-25","45","0","0","0","282","unassigned","N","","",""
"2026-07-28","BAMBOO-KING-CREME-6PCS","X00438NP17","B0CQ33KG5X","DECOLURE 100% Viscose Derived from Bamboo Sheets King Size - Luxury 6 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Creme)","New","305","5","0","322","0","0","0","0","0","USD","37","149","307","461","","89.99","0.0","89.98","0.0","CreateShippingPlan","","0.0","0","0","0.0","2.04","0.3636","cubic feet","Standard","110.898","US","gl_home","9357","100","0","8","8","89.98","3329.32","13322.28","27257.44","40998.8","237","85","0","0","0","71.43","0","0","0","0","","7","0","","","","","","","","","","","","","","","","","73.7","96","Healthy","","","2026-07-27","No","No","73.7","40.7","2026-07-25","310","5","2","0","103","unassigned","N","","",""
"2026-07-28","BAMBOO-QUEEN-BURGUNDY-6PCS","X00438YMQ9","B0CQ2ZWSN7","DECOLURE 100% Viscose Derived from Bamboo Sheets Queen Size - Luxury 6 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Burgundy)","New","164","54","0","230","0","0","0","0","0","USD","22","61","102","149","","84.99","0.0","84.98","0.0","CreateShippingPlan","","0.0","0","0","0.0","1.05","0.269629","cubic feet","Standard","44.219156","US","gl_home","9357","128","0","11","14","84.98","1829.6","5124.2","8578.79","12565.32","210","20","0","0","0","77.03","6","0","0","6","","10","0","","","","","","","","","","","","","","","","","106.7","98","Healthy","","","2026-07-27","No","No","106.7","58.3","2026-07-25","224","8","2","0","132","unassigned","N","","",""
"2026-07-28","SS-BAMBOO-OLIVE-TWIN-4PCS","X004D8Q09B","B0DDTY7F93","SLEEP SANCTUARY 100% Viscose Derived from Bamboo Sheets Twin Size 4pcs – BamBliss Luxury Cooling Sheets for Hot Sleepers - Cloud Soft, 17"" Deep Pocket, Ultra Durable Bed Set (Olive)","New","20","0","0","0","0","0","21","0","0","USD","0","2","3","4","","54.99","0.0","54.99","0.0","Edit listing","","0.0","0","0","1188.41","0.17","0.202365","cubic feet","Standard","4.0473","US","gl_home","86667","366","20","40","65","54.99","0.0","109.98","171.97","226.96","0","0","0","21","0","25.59","0","0","0","0","","0","0","0","0.0","0","0.0","0","0.0","6","6.62","15","17.29","0","0.0","0","0.0","0","0.0","518.3","3","Excess","","","2026-07-27","Yes","No","325.0","518.3","2026-07-25","20","0","0","0","366","unassigned","N","","",""
"2026-07-28","BM-QUEEN-GRAPHITE-GREY","X003VHQEH3","B0C9LQWPC7","DECOLURE Cooling Sheets Queen Set 4pcs - Luxurious & Ultra-Soft Cooling Bed Sheets Queen Size for Hot Sleepers - Comfortable Bamboo Viscose Microfiber Queen Bed Sheets Set Cooling (Graphite)","","0","0","0","16","0","0","0","0","0","USD","27","197","415","514","","0.0","0.0","37.94","0.0","CreateShippingPlan","","","0","0","","1.66","0.211327","cubic feet","Standard","0.0","US","gl_home","71718","0","0","0","0","37.94","1024.43","7411.33","15610.33","19344.48","13","3","0","0","0","","0","0","0","0","","6","0","","","","","","","","","","","","","","","","","54.0","88","Out of stock","166","2026-07-28","2026-07-27","No","No","13.2","54.0","2026-07-25","0","2","4","0","1","unassigned","N","","",""
"2026-07-28","DC-BAMBOO-FITTED-QUEEN-CREME-1PC","X004W87P5P","B0FX2V6R29","DECOLURE 100% Viscose Derived from Bamboo Fitted Sheet | Queen Size Fitted Sheet Only | Ultra Soft Cooling Sheets for Hot Sleepers, 17"" Deep Pocket w/Corner Straps, Breathable, Oeko-Tex (Creme)","New","128","0","0","128","0","0","0","0","0","USD","6","11","11","11","","31.95","0.0","31.95","0.0","Edit listing","","","0","0","","0.1","0.228037","cubic feet","Standard","29.188736","US","gl_home","40126","244","0","46","151","31.95","189.7","343.45","343.45","343.45","0","0","128","0","0","","0","0","0","0","","4","0","","","","","","","","","","","","","","","","","924.1","39","Healthy","","","2026-07-27","Yes","No","423.4","924.1","2026-07-25","128","4","0","0","253","unassigned","N","","",""
"2026-07-28","SL-COOLING-FITTED-CAL-KING-GRAPHITE","X004OD83SB","B0F7M5L5TP","SLEEPHORIA Cooling Fitted Sheet Calfornia King Size - 1 PC BreezeWeave Cooling Sheets for Hot Sleepers & Cool Rest w/ 16 in Deep Pocket - Corner Straps, Cloud Soft - 69 x 81 in (Graphite)","New","26","0","0","1","0","0","25","0","0","USD","4","16","27","37","","37.99","0.0","35.99","0.0","Create Outlet deal","","19.49","2","0","1020.49","0.8","0.164183","cubic feet","Standard","4.268758","US","gl_home","26032","66","0","6","9","37.99","141.96","551.84","939.03","1283.93","0","0","1","0","25","31.6","0","0","0","0","","0","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","25","28.31","0","0.0","115.5","16","Healthy","","","2026-07-27","Yes","No","60.1","115.5","2026-07-25","26","0","0","0","66","unassigned","N","","",""
"2026-07-28","SATIN-FITTED-FULL-RED","X004CBP9NR","B0DBW3YBV4","DECOLURE Satin Fitted Sheet Full Size (1 PC) – Luxuriously Smooth & Softer Than Silk Bed Sheets w/ 15 Inch Deep Pocket Hypoallergenic Wrinkle Free, Secure Snug Fit, Elastic Corner Straps (Red)","New","184","1","0","22","173","0","0","0","0","USD","4","20","41","70","","17.95","0.0","17.94","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","0.31","0.145511","cubic feet","Standard","26.774024","US","gl_home","9976","196","0","36","34","17.94","70.77","356.06","727.91","1258.46","20","2","0","0","0","23.73","0","0","0","0","","8","0","72","5.24","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","291.6","74","Healthy","","","2026-07-27","Yes","No","265.0","291.6","2026-07-25","185","6","2","0","206","unassigned","N","","",""
"2026-07-28","SS-SATIN-LAVENDER-KING-4PCS","X004D7K90X","B0DDRFLD2F","SLEEP SANCTUARY Satin Sheets King Size – 4 Piece Luxury Silky Bed Set, Softer Than Silk, 15"" Deep Pocket, Cooling & Wrinkle-Free, Moisture-Wicking & Breathable for Hair & Skin (Lavender)","New","196","0","0","56","67","13","57","5","0","USD","11","29","44","60","","35.95","33.95","29.36","0.0","NoRestockExcessActionRequired","","0.0","0","0","2418.26","0.29","0.283226","cubic feet","Standard","55.512296","US","gl_home","8682","302","183","27","42","35.95","331.96","950.32","1453.62","2044.82","1","25","30","68","2","195.88","0","0","0","0","","2","0","1","0.14","0","0.0","1","0.42","36","55.57","31","50.04","0","0.0","7","13.68","0","0.0","325.3","47","Excess","","","2026-07-27","Yes","No","208.0","325.3","2026-07-25","196","0","2","0","305","unassigned","N","","",""
"2026-07-28","WATERPROOF-CHAIR-COVER-CHOCOLATE-6PCS","X00462RZ6B","B0CY63VCW1","Waterproof Dining Chair Covers Set of 6 - 3 Layers Thick Fabric Parsons Chair Slip Covers - Jacquard Kitchen Chair Covers & Stretch Protectors Dining Room, Restaurant - Removable Washable (Chocolate)","New","46","0","0","1","3","1","4","3","35","USD","0","8","21","27","","39.99","0.0","39.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","1045.79","0.44","0.336724","cubic feet","Standard","15.489304","US","gl_home","622269","355","46","23","22","39.99","0.0","219.67","548.29","726.23","0","0","1","3","2","116.75","0","0","0","0","","1","0","1","0.17","0","0.0","1","0.51","0","0.0","1","1.92","2","3.97","1","2.32","38","101.08","202.0","6","Excess","","","2026-07-27","Yes","No","121.2","202.0","2026-07-25","46","1","0","0","366","unassigned","N","","",""
"2026-07-28","SL-CLG-PC-DARK-GREY-QUEEN-2PCS","X004OCMDLP","B0F7LMHRL9","SLEEPHORIA Cooling Pillow Cases - BreezeWeave Queen Size Set of 2 Pillowcases for Hot Sleepers & Cool, Deep Rest - Cloud Soft, Silky Smooth, Ultra Durable, Easy Care, Hidden Zipper (Dark Grey)","New","80","32","0","121","0","0","0","0","0","USD","18","83","178","205","","19.99","0.0","17.99","0.0","GoToRestock","","0.0","0","0","0.0","1.84","0.07201","cubic feet","Standard","5.7608","US","gl_home","122466","59","0","3","5","19.99","321.82","1468.97","3123.62","3639.35","3","118","0","0","0","5.65","0","0","0","0","","3","0","","","","","","","","","","","","","","","","","66.4","55","Healthy","","","2026-07-27","Yes","No","45.5","66.4","2026-07-25","112","3","0","0","61","unassigned","N","","",""
"2026-07-28","SATIN-4PC-QUEEN-DARK GREEN","X0042VNO8T","B0CQRWGHJN","DECOLURE Satin Bed Sheets - 4 Piece Luxury Silky Queen Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Dark Green)","New","154","37","0","202","0","0","0","0","0","USD","12","82","154","198","","31.95","0.0","31.95","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","1.36","0.246969","cubic feet","Standard","38.033226","US","gl_home","4372","97","0","7","10","31.95","383.4","2571.42","4829.62","6289.42","201","1","0","0","0","31.96","0","0","0","0","","14","0","","","","","","","","","","","","","","","","","50.5","106","Healthy","79","2026-08-04","2026-07-27","Yes","No","50.3","50.5","2026-07-25","191","12","2","0","103","unassigned","N","","",""
"2026-07-28","SS-SATIN-BURNT-ORANGE-QUEEN-4PCS","X004D7A205","B0DDRB8PG4","SLEEP SANCTUARY Satin Sheets Queen Size – 4 Piece Luxury Silky Bed Set, Softer Than Silk, 15"" Deep Pocket, Cooling & Wrinkle-Free, Moisture-Wicking & Breathable for Hair & Skin (Burnt Orange)","New","16","0","0","0","3","1","5","13","0","USD","8","17","26","45","","33.95","31.95","27.56","0.0","CreateShippingPlan","","0.0","0","0","0.0","1.01","0.305092","cubic feet","Standard","4.881472","US","gl_home","8682","24","0","3","4","31.95","232.48","531.25","844.8","1497.85","0","0","0","3","3","23.57","0","0","0","0","","1","0","3","0.46","1","0.31","0","0.0","0","0.0","0","0.0","3","5.4","15","31.6","0","0.0","91.8","31","Low stock","46","2026-08-04","2026-07-27","Yes","No","63.9","91.8","2026-07-25","16","1","0","0","25","unassigned","N","","",""
"2026-07-28","SILK-PILLOWCASE-STANDARD-SILVERGREY-1PC","X004CA0O79","B0DBR9B5ZX","DECOLURE 100% Pure Mulberry Silk Pillow Case Standard Size – Highest Grade 30 Momme 6A+, Luxuriously Soft & Cooling Silk Pillowcase for Hair & Skin, Hypoallergenic, Breathable, Hidden Zipper (Silver)","New","250","1","0","0","7","5","65","176","0","USD","3","11","21","33","","44.95","0.0","44.95","0.0","NoExcessInventory","","0.0","0","0","51.38","0.12","0.029581","cubic feet","Standard","7.39525","US","gl_home","217093","366","0","90","98","44.95","134.85","489.95","927.99","1475.11","0","0","0","15","55","52.62","0","0","0","0","","1","0","3","0.04","2","0.06","2","0.09","0","0.0","4","0.67","12","2.09","225","67.5","0","0.0","714.9","25","Healthy","","","2026-07-27","Yes","No","708.9","714.9","2026-07-25","251","0","1","0","366","unassigned","N","","",""
